Timestamp,What is your given Participant ID?,What is your age?,What is your occupation / major if a student?,"How much experience do you have with Virtual Reality, if any?","How much did you enjoy said experience?
Do Not answer if you reported no experience.","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I daydream and fantasize, with some regularity, about things that might happen to me.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I often have tender, concerned feelings for people less fortunate than me.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I sometimes find it difficult to see things from the ""other guy's"" point of view.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [Sometimes I don't feel very sorry for other people when they are having problems.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I really get involved with the feelings of the characters in a novel.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [In emergency situations, I feel apprehensive and ill-at-ease.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I am usually objective when I watch a movie or play, and I don't often get completely caught up in it.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I try to look at everybody's side of a disagreement before I make a decision.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [When I see someone being taken advantage of, I feel kind of protective towards them.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I sometimes feel helpless when I am in the middle of a very emotional situation.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I sometimes try to understand my friends better by imagining how things look from their perspective.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [Becoming extremely involved in a good book or movie is somewhat rare for me.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [When I see someone get hurt, I tend to remain calm.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [Other people's misfortunes do not usually disturb me a great deal.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [If I'm sure I'm right about something, I don't waste much time listening to other people's arguments.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [After seeing a play or movie, I have felt as though I were one of the characters.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [Being in a tense emotional situation scares me.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [When I see someone being treated unfairly, I sometimes don't feel very much pity for them.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I am usually pretty effective in dealing with emergencies.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I am often quite touched by things that I see happen.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I believe that there are two sides to every question and try to look at them both.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I would describe myself as a pretty soft-hearted person.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [When I watch a good movie, I can very easily put myself in the place of a leading character.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [I tend to lose control during emergencies.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [When I'm upset at someone, I usually try to ""put myself in his shoes"" for a while.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [When I am reading an interesting story or novel, I imagine how I would feel if the events in the story were happening to me.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [When I see someone who badly needs help in an emergency, I go to pieces.]","The following statements inquire about your thoughts and feelings in a variety of situations. For each item, indicate how well it describes you by choosing the appropriate letter on the scale at the top of the page: A, B, C, D, or E. When you have decided on your answer, fill in the letter next to the item number. READ EACH ITEM CAREFULLY BEFORE RESPONDING. Answer as honestly as you can. Thank you. [Before criticizing somebody, I try to imagine how I would feel if I were in their place.]"
11/19/2025 13:07:48,N01E,23,"PhD, Electrical engineering",1,,B,D,D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,B,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),C,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,D,E                                                       (DESCRIBES ME VERY WELL),C,C,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),D
11/19/2025 14:52:04,n19j,27,CS,5,10,B,E                                                       (DESCRIBES ME VERY WELL),B,D,D,A                                 (DOES NOT DESCRIBE ME WELL),B,D,C,B,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),D,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),C,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,E                                                       (DESCRIBES ME VERY WELL),B,E                                                       (DESCRIBES ME VERY WELL)
11/19/2025 16:31:40,T20J,20,Computer Science,4,8,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),B,B,E                                                       (DESCRIBES ME VERY WELL),C,A                                 (DOES NOT DESCRIBE ME WELL),D,D,B,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,E                                                       (DESCRIBES ME VERY WELL),C,A                                 (DOES NOT DESCRIBE ME WELL),C,E                                                       (DESCRIBES ME VERY WELL),D,D,E                                                       (DESCRIBES ME VERY WELL),B,D,E                                                       (DESCRIBES ME VERY WELL),D,E                                                       (DESCRIBES ME VERY WELL)
11/19/2025 17:21:01,N21J,25,Computer Science,4,7,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,E                                                       (DESCRIBES ME VERY WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),B,D,D,A                                 (DOES NOT DESCRIBE ME WELL),D,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),D,D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),D
11/19/2025 18:06:07,T22J,21,Economics,2,8,D,D,B,C,D,B,B,D,D,B,D,B,D,C,D,B,B,C,D,D,D,D,D,B,B,D,B,D
11/19/2025 19:39:17,n23j,20,digital arts,4,5,E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,D,B,D,D,C,E                                                       (DESCRIBES ME VERY WELL),B,B,A                                 (DOES NOT DESCRIBE ME WELL),C,D,C,A                                 (DOES NOT DESCRIBE ME WELL),C,D,D,D,D,B,C,D,B,D
11/20/2025 9:44:15,T24J,24,Unemployed,2,6,D,C,B,B,C,B,D,E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),D,D,B,C,B,E                                                       (DESCRIBES ME VERY WELL),B,D,C,E                                                       (DESCRIBES ME VERY WELL),C,D,B,D,C,B,E                                                       (DESCRIBES ME VERY WELL)
11/20/2025 11:11:18,n25j,23,WGSS major,2,5,C,E                                                       (DESCRIBES ME VERY WELL),B,B,C,B,C,E                                                       (DESCRIBES ME VERY WELL),D,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),C,B,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,E                                                       (DESCRIBES ME VERY WELL),B,D,D,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),C,B,B,D
11/20/2025 11:49:57,t26j,19,AAAS and Sociology Double Major,2,6,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),D,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),C,C,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),D,D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,E                                                       (DESCRIBES ME VERY WELL),B,E                                                       (DESCRIBES ME VERY WELL)
11/20/2025 12:25:13,T27J,47,administrator,3,10,A                                 (DOES NOT DESCRIBE ME WELL),D,B,D,C,D,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),D,D,B,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),C,D,D,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),C,E                                                       (DESCRIBES ME VERY WELL),C,C
11/20/2025 12:30:34,N02E,22,Computer Science,5,10,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),B,D,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),C,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),B,C,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL)
11/20/2025 13:30:33,N28J,24,Computer science digital arts,4,5,C,B,A                                 (DOES NOT DESCRIBE ME WELL),B,D,C,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),C,D,D,B,B,C,B,D,E                                                       (DESCRIBES ME VERY WELL),B,B,D,D,D,E                                                       (DESCRIBES ME VERY WELL),B,E                                                       (DESCRIBES ME VERY WELL),D,B,D
11/20/2025 14:02:12,T29J,61,Librarian,1,8,E                                                       (DESCRIBES ME VERY WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),D,D,B,B,C,B,D,D,A                                 (DOES NOT DESCRIBE ME WELL),D,D,D,D,D,C,E                                                       (DESCRIBES ME VERY WELL),D,E                                                       (DESCRIBES ME VERY WELL),B,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),C
11/20/2025 14:50:10,N30J,21,Undergraduate student ('27) Neuroscience major ,2,9,E                                                       (DESCRIBES ME VERY WELL),C,C,A                                 (DOES NOT DESCRIBE ME WELL),D,C,A                                 (DOES NOT DESCRIBE ME WELL),C,E                                                       (DESCRIBES ME VERY WELL),B,C,B,B,A                                 (DOES NOT DESCRIBE ME WELL),B,C,B,A                                 (DOES NOT DESCRIBE ME WELL),D,E                                                       (DESCRIBES ME VERY WELL),D,E                                                       (DESCRIBES ME VERY WELL),B,B,B,C,B,D
11/20/2025 16:04:06,t31j,22,mechanical engineering,4,7,D,D,B,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),D,D,B,B,D,D,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),C,E                                                       (DESCRIBES ME VERY WELL),C,D,B,D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL)
11/20/2025 17:27:30,n32j,23,msda,5,6,D,D,B,C,B,B,E                                                       (DESCRIBES ME VERY WELL),C,E                                                       (DESCRIBES ME VERY WELL),C,D,B,B,B,C,B,D,A                                 (DOES NOT DESCRIBE ME WELL),D,D,E                                                       (DESCRIBES ME VERY WELL),D,D,A                                 (DOES NOT DESCRIBE ME WELL),D,D,D,C
11/20/2025 18:05:13,T33J,20,Economics and Mathematical Data Science,2,7,B,D,A                                 (DOES NOT DESCRIBE ME WELL),B,D,C,D,D,E                                                       (DESCRIBES ME VERY WELL),D,D,C,D,B,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),C,D,D,D,B,A                                 (DOES NOT DESCRIBE ME WELL),D,B,B,D
11/20/2025 20:47:29,n34j,20,computer science,2,10,D,D,B,B,D,C,B,D,C,D,C,B,B,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,C,A                                 (DOES NOT DESCRIBE ME WELL),C,C,D,D,D,B,C,D,B,D
11/21/2025 13:08:59,t35j,21,MES & Sociology Double Major,2,5,C,D,A                                 (DOES NOT DESCRIBE ME WELL),C,D,D,C,D,C,B,D,B,B,A                                 (DOES NOT DESCRIBE ME WELL),B,B,C,C,E                                                       (DESCRIBES ME VERY WELL),C,D,E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),C
11/21/2025 14:16:49,N36J,27,Sonic Practice MFA,3,4,E                                                       (DESCRIBES ME VERY WELL),D,D,B,D,A                                 (DOES NOT DESCRIBE ME WELL),B,D,D,B,D,B,D,B,B,C,D,B,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),D,D,D,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),C
11/21/2025 15:05:01,t37j,25,Dartmouth Digital Lab Technical Specialist - Film & Media Studies / Studio Art,5,8,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),D,D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),C,B,B,D,D,A                                 (DOES NOT DESCRIBE ME WELL),C,D,C,E                                                       (DESCRIBES ME VERY WELL),D,B,D,E                                                       (DESCRIBES ME VERY WELL),C,E                                                       (DESCRIBES ME VERY WELL)
11/21/2025 16:42:56,n38j,20,Computer Science,2,8,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),B,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),D,E                                                       (DESCRIBES ME VERY WELL),D,D,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),D,D,B,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),C
11/21/2025 17:08:21,T39J,23,Post-Bac Intern for Music Dept at Dartmouth College & Musician,1,,E                                                       (DESCRIBES ME VERY WELL),C,B,B,E                                                       (DESCRIBES ME VERY WELL),C,B,D,D,C,D,A                                 (DOES NOT DESCRIBE ME WELL),D,B,B,D,B,B,C,D,D,D,E                                                       (DESCRIBES ME VERY WELL),C,D,E                                                       (DESCRIBES ME VERY WELL),B,D
11/21/2025 17:58:32,n40j,22,CS major,3,6,E                                                       (DESCRIBES ME VERY WELL),C,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,D,D,E                                                       (DESCRIBES ME VERY WELL),D,B,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,B,B,E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),C,C,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),C,D,E                                                       (DESCRIBES ME VERY WELL),C,D
11/24/2025 10:51:06,t41j,22,cs student,4,8,E                                                       (DESCRIBES ME VERY WELL),D,C,A                                 (DOES NOT DESCRIBE ME WELL),D,B,B,C,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),C,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,E                                                       (DESCRIBES ME VERY WELL),C,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),D,D,D,D,D
11/24/2025 13:13:26,n42j,22,MSDA,4,8,D,D,B,D,D,D,B,D,D,D,D,B,C,B,D,D,D,B,C,D,D,D,D,B,D,D,D,C
11/24/2025 13:41:21,t43j,23,MSCS student,2,8,D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),C,D,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),B,B,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,E                                                       (DESCRIBES ME VERY WELL),D,E                                                       (DESCRIBES ME VERY WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL)
11/24/2025 14:05:39,N44J,20,Computer Science & MES,3,8,D,D,A                                 (DOES NOT DESCRIBE ME WELL),B,D,C,B,E                                                       (DESCRIBES ME VERY WELL),E                                                       (DESCRIBES ME VERY WELL),C,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),B,A                                 (DOES NOT DESCRIBE ME WELL),C,B,E                                                       (DESCRIBES ME VERY WELL),D,D,D,D,B,E                                                       (DESCRIBES ME VERY WELL),D,C,E                                                       (DESCRIBES ME VERY WELL)
11/24/2025 14:45:25,t45j,22,Computer Science,3,7,E                                                       (DESCRIBES ME VERY WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,A                                 (DOES NOT DESCRIBE ME WELL),B,D,D,A                                 (DOES NOT DESCRIBE ME WELL),E                                                       (DESCRIBES ME VERY WELL),B,E                                                       (DESCRIBES ME VERY WELL),A                                 (DOES NOT DESCRIBE ME WELL),D,D,A                                 (DOES NOT DESCRIBE ME WELL),B,E                                                       (DESCRIBES ME VERY WELL),D,D,D,D,A                                 (DOES NOT DESCRIBE ME WELL),D,D,A                                 (DOES NOT DESCRIBE ME WELL),D
